,hospital_id,row_id,line_type,description,rev_code,local code,code,ms_drg,apr_drg,eapg,hcpcs_cpt,modifiers,thru,apc,icd,ndc,drug_hcpcs_multiplier,drug_quantity,drug_unit_of_measurement,drug_type_of_measurement,billing_class,setting,payer_category,payer_name,plan_name,standard_charge,standard_charge_percent,contracting_method,additional_generic_notes,additional_payer_specific_notes
2942,Legacy Good Samaritan Medical Center,2943,CDM,HC FACTOR V ACTIVITY,305,4203964,,,,,85220,,,,,,,,,,facility,both,gross,,,400,,Capitation,,
2943,Legacy Good Samaritan Medical Center,2944,CDM,HC FACTOR V ACTIVITY,305,4203964,,,,,85220,,,,,,,,,,facility,both,cash,,,260,,Capitation,,
2944,Legacy Good Samaritan Medical Center,2945,CDM,HC FACTOR VI ACTIVITY,305,4203972,,,,,85230,,,,,,,,,,facility,both,gross,,,496,,Capitation,,
2945,Legacy Good Samaritan Medical Center,2946,CDM,HC FACTOR VI ACTIVITY,305,4203972,,,,,85230,,,,,,,,,,facility,both,cash,,,322.4,,Capitation,,
2946,Legacy Good Samaritan Medical Center,2947,CDM,HC INSULIN LIKE GROWTH FACTOR 1E,301,4203980,,,,,84305,,,,,,,,,,facility,both,gross,,,568,,Capitation,,
2947,Legacy Good Samaritan Medical Center,2948,CDM,HC INSULIN LIKE GROWTH FACTOR 1E,301,4203980,,,,,84305,,,,,,,,,,facility,both,cash,,,369.2,,Capitation,,
2948,Legacy Good Samaritan Medical Center,2949,CDM,HC INSULIN LIKE GROWTH FACT BIND PROTE,301,4203998,,,,,83519,,,,,,,,,,facility,both,gross,,,392,,Capitation,,
2949,Legacy Good Samaritan Medical Center,2950,CDM,HC INSULIN LIKE GROWTH FACT BIND PROTE,301,4203998,,,,,83519,,,,,,,,,,facility,both,cash,,,254.8,,Capitation,,
2950,Legacy Good Samaritan Medical Center,2951,CDM,HC HSV I/II ANTIBDY IGG & IGM W/REFLEX,302,4204012,,,,,86694,,,,,,,,,,facility,both,gross,,,233,,Capitation,,
2951,Legacy Good Samaritan Medical Center,2952,CDM,HC HSV I/II ANTIBDY IGG & IGM W/REFLEX,302,4204012,,,,,86694,,,,,,,,,,facility,both,cash,,,151.45,,Capitation,,
2952,Legacy Good Samaritan Medical Center,2953,CDM,HC HSV 1 GLYCOPROTEIN G AB IGG,302,4204020,,,,,86695,,,,,,,,,,facility,both,gross,,,337,,Capitation,,
2953,Legacy Good Samaritan Medical Center,2954,CDM,HC HSV 1 GLYCOPROTEIN G AB IGG,302,4204020,,,,,86695,,,,,,,,,,facility,both,cash,,,219.05,,Capitation,,
2954,Legacy Good Samaritan Medical Center,2955,CDM,HC HSV 2 GLYCOPROTEIN G AB IGG,302,4204038,,,,,86694,,,,,,,,,,facility,both,gross,,,337,,Capitation,,
2955,Legacy Good Samaritan Medical Center,2956,CDM,HC HSV 2 GLYCOPROTEIN G AB IGG,302,4204038,,,,,86694,,,,,,,,,,facility,both,cash,,,219.05,,Capitation,,
2956,Legacy Good Samaritan Medical Center,2957,CDM,HC FLOW HLA ANTIBODY SCREEN I/II,302,4204046,,,,,86807,,,,,,,,,,facility,both,gross,,,399,,Capitation,,
2957,Legacy Good Samaritan Medical Center,2958,CDM,HC FLOW HLA ANTIBODY SCREEN I/II,302,4204046,,,,,86807,,,,,,,,,,facility,both,cash,,,259.35,,Capitation,,
2958,Legacy Good Samaritan Medical Center,2959,CDM,HC FLOW HLA ANTIBODY PANEL ID,302,4204053,,,,,86807,,,,,,,,,,facility,both,gross,,,436,,Capitation,,
2959,Legacy Good Samaritan Medical Center,2960,CDM,HC FLOW HLA ANTIBODY PANEL ID,302,4204053,,,,,86807,,,,,,,,,,facility,both,cash,,,283.4,,Capitation,,
2960,Legacy Good Samaritan Medical Center,2961,CDM,HC FLOW HLA II ANTIBODY PANEL ID,302,4204061,,,,,86807,,,,,,,,,,facility,both,gross,,,436,,Capitation,,
2961,Legacy Good Samaritan Medical Center,2962,CDM,HC FLOW HLA II ANTIBODY PANEL ID,302,4204061,,,,,86807,,,,,,,,,,facility,both,cash,,,283.4,,Capitation,,
2962,Legacy Good Samaritan Medical Center,2963,CDM,HC FLOW HLA I ANTIBODY/ANTIGEN ID,302,4204079,,,,,86807,,,,,,,,,,facility,both,gross,,,436,,Capitation,,
2963,Legacy Good Samaritan Medical Center,2964,CDM,HC FLOW HLA I ANTIBODY/ANTIGEN ID,302,4204079,,,,,86807,,,,,,,,,,facility,both,cash,,,283.4,,Capitation,,
2964,Legacy Good Samaritan Medical Center,2965,CDM,HC FLOW HLA II ANTIBODY ANTIGEN ID,302,4204087,,,,,86807,,,,,,,,,,facility,both,gross,,,436,,Capitation,,
2965,Legacy Good Samaritan Medical Center,2966,CDM,HC FLOW HLA II ANTIBODY ANTIGEN ID,302,4204087,,,,,86807,,,,,,,,,,facility,both,cash,,,283.4,,Capitation,,
2966,Legacy Good Samaritan Medical Center,2967,CDM,HC FLOW HLA PRA SCREEN I/II,302,4204095,,,,,86807,,,,,,,,,,facility,both,gross,,,399,,Capitation,,
2967,Legacy Good Samaritan Medical Center,2968,CDM,HC FLOW HLA PRA SCREEN I/II,302,4204095,,,,,86807,,,,,,,,,,facility,both,cash,,,259.35,,Capitation,,
2968,Legacy Good Samaritan Medical Center,2969,CDM,HC ZONISAMIDE,301,4204103,,,,,80203,,,,,,,,,,facility,both,gross,,,110,,Capitation,,
2969,Legacy Good Samaritan Medical Center,2970,CDM,HC ZONISAMIDE,301,4204103,,,,,80203,,,,,,,,,,facility,both,cash,,,71.5,,Capitation,,
2970,Legacy Good Samaritan Medical Center,2971,CDM,HC NEUTROPHIL CYTOPLASMIC ANTIBODIES I,302,4204111,,,,,86255,,,,,,,,,,facility,both,gross,,,182,,Capitation,,
2971,Legacy Good Samaritan Medical Center,2972,CDM,HC NEUTROPHIL CYTOPLASMIC ANTIBODIES I,302,4204111,,,,,86255,,,,,,,,,,facility,both,cash,,,118.3,,Capitation,,
2972,Legacy Good Samaritan Medical Center,2973,CDM,HC AMINO ACIDS QUANTITATIVE,301,4204129,,,,,82139,,,,,,,,,,facility,both,gross,,,506,,Capitation,,
2973,Legacy Good Samaritan Medical Center,2974,CDM,HC AMINO ACIDS QUANTITATIVE,301,4204129,,,,,82139,,,,,,,,,,facility,both,cash,,,328.9,,Capitation,,
2974,Legacy Good Samaritan Medical Center,2975,CDM,HC HEPARIN ASSOC ANTIBODY DETECTION,302,4204137,,,,,86022,,,,,,,,,,facility,both,gross,,,175,,Capitation,,
2975,Legacy Good Samaritan Medical Center,2976,CDM,HC HEPARIN ASSOC ANTIBODY DETECTION,302,4204137,,,,,86022,,,,,,,,,,facility,both,cash,,,113.75,,Capitation,,
2976,Legacy Good Samaritan Medical Center,2977,CDM,HC HTLV I/II ANTIBODIES,302,4204145,,,,,86790,,,,,,,,,,facility,both,gross,,,144,,Capitation,,
2977,Legacy Good Samaritan Medical Center,2978,CDM,HC HTLV I/II ANTIBODIES,302,4204145,,,,,86790,,,,,,,,,,facility,both,cash,,,93.6,,Capitation,,
2978,Legacy Good Samaritan Medical Center,2979,CDM,HC MECONIUM DRUG SCREEN,301,4204152,,,,,80307,,,,,,,,,,facility,both,gross,,,459,,Capitation,,
2979,Legacy Good Samaritan Medical Center,2980,CDM,HC MECONIUM DRUG SCREEN,301,4204152,,,,,80307,,,,,,,,,,facility,both,cash,,,298.35,,Capitation,,
2980,Legacy Good Samaritan Medical Center,2981,CDM,HC URINE AMINO ACIDS,301,4204160,,,,,82139,,,,,,,,,,facility,both,gross,,,350,,Capitation,,
2981,Legacy Good Samaritan Medical Center,2982,CDM,HC URINE AMINO ACIDS,301,4204160,,,,,82139,,,,,,,,,,facility,both,cash,,,227.5,,Capitation,,
2982,Legacy Good Samaritan Medical Center,2983,CDM,HC POLYCHLORINATED BIPHENYLS PCB,301,4204178,,,,,82441,,,,,,,,,,facility,both,gross,,,442,,Capitation,,
2983,Legacy Good Samaritan Medical Center,2984,CDM,HC POLYCHLORINATED BIPHENYLS PCB,301,4204178,,,,,82441,,,,,,,,,,facility,both,cash,,,287.3,,Capitation,,
2984,Legacy Good Samaritan Medical Center,2985,CDM,HC URINE ORGANIC ACIDS,301,4204186,,,,,83918,,,,,,,,,,facility,both,gross,,,446,,Capitation,,
2985,Legacy Good Samaritan Medical Center,2986,CDM,HC URINE ORGANIC ACIDS,301,4204186,,,,,83918,,,,,,,,,,facility,both,cash,,,289.9,,Capitation,,
2986,Legacy Good Samaritan Medical Center,2987,CDM,HC LEVETIRACETAM,301,4204194,,,,,80177,,,,,,,,,,facility,both,gross,,,423,,Capitation,,
2987,Legacy Good Samaritan Medical Center,2988,CDM,HC LEVETIRACETAM,301,4204194,,,,,80177,,,,,,,,,,facility,both,cash,,,274.95,,Capitation,,
2988,Legacy Good Samaritan Medical Center,2989,CDM,HC LIPOPROTEIN A,301,4204202,,,,,83695,,,,,,,,,,facility,both,gross,,,395,,Capitation,,
2989,Legacy Good Samaritan Medical Center,2990,CDM,HC LIPOPROTEIN A,301,4204202,,,,,83695,,,,,,,,,,facility,both,cash,,,256.75,,Capitation,,
2990,Legacy Good Samaritan Medical Center,2991,CDM,HC CLOZAPINE LEVEL,301,4204210,,,,,80159,,,,,,,,,,facility,both,gross,,,85,,Capitation,,
2991,Legacy Good Samaritan Medical Center,2992,CDM,HC CLOZAPINE LEVEL,301,4204210,,,,,80159,,,,,,,,,,facility,both,cash,,,55.25,,Capitation,,
2992,Legacy Good Samaritan Medical Center,2993,CDM,HC EPSTEIN-BARR VIRUS BY PCR,306,4204228,,,,,87798,,,,,,,,,,facility,both,gross,,,144,,Capitation,,
2993,Legacy Good Samaritan Medical Center,2994,CDM,HC EPSTEIN-BARR VIRUS BY PCR,306,4204228,,,,,87798,,,,,,,,,,facility,both,cash,,,93.6,,Capitation,,
2994,Legacy Good Samaritan Medical Center,2995,CDM,HC EPSTEIN-BARR VIRUS QUANTITATIVE PCR,306,4204236,,,,,87799,,,,,,,,,,facility,both,gross,,,180,,Capitation,,
2995,Legacy Good Samaritan Medical Center,2996,CDM,HC EPSTEIN-BARR VIRUS QUANTITATIVE PCR,306,4204236,,,,,87799,,,,,,,,,,facility,both,cash,,,117,,Capitation,,
2996,Legacy Good Samaritan Medical Center,2997,CDM,HC ESTRONE,301,4204244,,,,,82679,,,,,,,,,,facility,both,gross,,,66,,Capitation,,
2997,Legacy Good Samaritan Medical Center,2998,CDM,HC ESTRONE,301,4204244,,,,,82679,,,,,,,,,,facility,both,cash,,,42.9,,Capitation,,
2998,Legacy Good Samaritan Medical Center,2999,CDM,HC GLIADIN ANTIBODY IGA,301,4204251,,,,,86258,,,,,,,,,,facility,both,gross,,,63,,Capitation,,
2999,Legacy Good Samaritan Medical Center,3000,CDM,HC GLIADIN ANTIBODY IGA,301,4204251,,,,,86258,,,,,,,,,,facility,both,cash,,,40.95,,Capitation,,
3000,Legacy Good Samaritan Medical Center,3001,CDM,HC GLIADIN ANTIBODY IGG,301,4204269,,,,,86258,,,,,,,,,,facility,both,gross,,,63,,Capitation,,
3001,Legacy Good Samaritan Medical Center,3002,CDM,HC GLIADIN ANTIBODY IGG,301,4204269,,,,,86258,,,,,,,,,,facility,both,cash,,,40.95,,Capitation,,
3002,Legacy Good Samaritan Medical Center,3003,CDM,HC IGG SUBCLASS 1,301,4204277,,,,,82787,,,,,,,,,,facility,both,gross,,,43,,Capitation,,
3003,Legacy Good Samaritan Medical Center,3004,CDM,HC IGG SUBCLASS 1,301,4204277,,,,,82787,,,,,,,,,,facility,both,cash,,,27.95,,Capitation,,
3004,Legacy Good Samaritan Medical Center,3005,CDM,HC IGG SUBCLASS 2,301,4204285,,,,,82787,,,,,,,,,,facility,both,gross,,,43,,Capitation,,
3005,Legacy Good Samaritan Medical Center,3006,CDM,HC IGG SUBCLASS 2,301,4204285,,,,,82787,,,,,,,,,,facility,both,cash,,,27.95,,Capitation,,
3006,Legacy Good Samaritan Medical Center,3007,CDM,HC IGG SUBCLASS 3,301,4204293,,,,,82787,,,,,,,,,,facility,both,gross,,,43,,Capitation,,
3007,Legacy Good Samaritan Medical Center,3008,CDM,HC IGG SUBCLASS 3,301,4204293,,,,,82787,,,,,,,,,,facility,both,cash,,,27.95,,Capitation,,
3008,Legacy Good Samaritan Medical Center,3009,CDM,HC IGG SUBCLASS 4,301,4204301,,,,,82787,,,,,,,,,,facility,both,gross,,,43,,Capitation,,
3009,Legacy Good Samaritan Medical Center,3010,CDM,HC IGG SUBCLASS 4,301,4204301,,,,,82787,,,,,,,,,,facility,both,cash,,,27.95,,Capitation,,
3010,Legacy Good Samaritan Medical Center,3011,CDM,HC INNER EAR ANTIGEN (HSP70),301,4204319,,,,,84182,,,,,,,,,,facility,both,gross,,,210,,Capitation,,
3011,Legacy Good Samaritan Medical Center,3012,CDM,HC INNER EAR ANTIGEN (HSP70),301,4204319,,,,,84182,,,,,,,,,,facility,both,cash,,,136.5,,Capitation,,
3012,Legacy Good Samaritan Medical Center,3013,CDM,HC OXCARBAZEPINE METABOLITE LEVEL,301,4204327,,,,,80183,,,,,,,,,,facility,both,gross,,,80,,Capitation,,
3013,Legacy Good Samaritan Medical Center,3014,CDM,HC OXCARBAZEPINE METABOLITE LEVEL,301,4204327,,,,,80183,,,,,,,,,,facility,both,cash,,,52,,Capitation,,
3014,Legacy Good Samaritan Medical Center,3015,CDM,HC ENTEROVIRUS DETECTION BY RT PCR,306,4204335,,,,,87498,,,,,,,,,,facility,both,gross,,,121,,Capitation,,
3015,Legacy Good Samaritan Medical Center,3016,CDM,HC ENTEROVIRUS DETECTION BY RT PCR,306,4204335,,,,,87498,,,,,,,,,,facility,both,cash,,,78.65,,Capitation,,
3016,Legacy Good Samaritan Medical Center,3017,CDM,HC APC RESISTANCE PROFILE,305,4204343,,,,,85307,,,,,,,,,,facility,both,gross,,,352,,Capitation,,
3017,Legacy Good Samaritan Medical Center,3018,CDM,HC APC RESISTANCE PROFILE,305,4204343,,,,,85307,,,,,,,,,,facility,both,cash,,,228.8,,Capitation,,
3018,Legacy Good Samaritan Medical Center,3019,CDM,HC RBC FOLATE,301,4204350,,,,,82747,,,,,,,,,,facility,both,gross,,,178,,Capitation,,
3019,Legacy Good Samaritan Medical Center,3020,CDM,HC RBC FOLATE,301,4204350,,,,,82747,,,,,,,,,,facility,both,cash,,,115.7,,Capitation,,
3020,Legacy Good Samaritan Medical Center,3021,CDM,HC CYTOMEGALOVIRUS DETECTION PCR,306,4204368,,,,,87496,,,,,,,,,,facility,both,gross,,,203,,Capitation,,
3021,Legacy Good Samaritan Medical Center,3022,CDM,HC CYTOMEGALOVIRUS DETECTION PCR,306,4204368,,,,,87496,,,,,,,,,,facility,both,cash,,,131.95,,Capitation,,
3022,Legacy Good Samaritan Medical Center,3023,CDM,HC TISSUE TRANSGLUTAMINASE AB IGA,301,4204376,,,,,86364,,,,,,,,,,facility,both,gross,,,52,,Capitation,,
3023,Legacy Good Samaritan Medical Center,3024,CDM,HC TISSUE TRANSGLUTAMINASE AB IGA,301,4204376,,,,,86364,,,,,,,,,,facility,both,cash,,,33.8,,Capitation,,
3024,Legacy Good Samaritan Medical Center,3025,CDM,HC T4 FREE BY DIRECT DIALYSIS,301,4204384,,,,,84439,,,,,,,,,,facility,both,gross,,,94,,Capitation,,
3025,Legacy Good Samaritan Medical Center,3026,CDM,HC T4 FREE BY DIRECT DIALYSIS,301,4204384,,,,,84439,,,,,,,,,,facility,both,cash,,,61.1,,Capitation,,
3026,Legacy Good Samaritan Medical Center,3027,CDM,HC MYCOPHENOLIC ACID,301,4204392,,,,,80180,,,,,,,,,,facility,both,gross,,,151,,Capitation,,
3027,Legacy Good Samaritan Medical Center,3028,CDM,HC MYCOPHENOLIC ACID,301,4204392,,,,,80180,,,,,,,,,,facility,both,cash,,,98.15,,Capitation,,
3028,Legacy Good Samaritan Medical Center,3029,CDM,HC WEST NILE VIRUS IGG,302,4204400,,,,,86789,,,,,,,,,,facility,both,gross,,,110,,Capitation,,
3029,Legacy Good Samaritan Medical Center,3030,CDM,HC WEST NILE VIRUS IGG,302,4204400,,,,,86789,,,,,,,,,,facility,both,cash,,,71.5,,Capitation,,
3030,Legacy Good Samaritan Medical Center,3031,CDM,HC WEST NILE VIRUS IGM,302,4204418,,,,,86788,,,,,,,,,,facility,both,gross,,,110,,Capitation,,
3031,Legacy Good Samaritan Medical Center,3032,CDM,HC WEST NILE VIRUS IGM,302,4204418,,,,,86788,,,,,,,,,,facility,both,cash,,,71.5,,Capitation,,
3032,Legacy Good Samaritan Medical Center,3033,CDM,HC GIARDIA LAMBLIA IGA,302,4204501,,,,,86674,,,,,,,,,,facility,both,gross,,,160,,Capitation,,
3033,Legacy Good Samaritan Medical Center,3034,CDM,HC GIARDIA LAMBLIA IGA,302,4204501,,,,,86674,,,,,,,,,,facility,both,cash,,,104,,Capitation,,
3034,Legacy Good Samaritan Medical Center,3035,CDM,HC GIARDIA LAMBLIA IGG,302,4204502,,,,,86674,,,,,,,,,,facility,both,gross,,,160,,Capitation,,
3035,Legacy Good Samaritan Medical Center,3036,CDM,HC GIARDIA LAMBLIA IGG,302,4204502,,,,,86674,,,,,,,,,,facility,both,cash,,,104,,Capitation,,
3036,Legacy Good Samaritan Medical Center,3037,CDM,HC GIARDIA LAMBLIA IGM,302,4204503,,,,,86674,,,,,,,,,,facility,both,gross,,,160,,Capitation,,
3037,Legacy Good Samaritan Medical Center,3038,CDM,HC GIARDIA LAMBLIA IGM,302,4204503,,,,,86674,,,,,,,,,,facility,both,cash,,,104,,Capitation,,
3038,Legacy Good Samaritan Medical Center,3039,CDM,HC LYMPHOCYTE MITOGEN PROLIFERATION,302,4204533,,,,,86353,,,,,,,,,,facility,both,gross,,,373,,Capitation,,
3039,Legacy Good Samaritan Medical Center,3040,CDM,HC LYMPHOCYTE MITOGEN PROLIFERATION,302,4204533,,,,,86353,,,,,,,,,,facility,both,cash,,,242.45,,Capitation,,
3040,Legacy Good Samaritan Medical Center,3041,CDM,HC CHROMOGRANIN A,302,4204541,,,,,86316,,,,,,,,,,facility,both,gross,,,66,,Capitation,,
3041,Legacy Good Samaritan Medical Center,3042,CDM,HC CHROMOGRANIN A,302,4204541,,,,,86316,,,,,,,,,,facility,both,cash,,,42.9,,Capitation,,
3042,Legacy Good Samaritan Medical Center,3043,CDM,HC FREE TRIIODOTHYRONINE,301,4204558,,,,,84481,,,,,,,,,,facility,both,gross,,,227,,Capitation,,
3043,Legacy Good Samaritan Medical Center,3044,CDM,HC FREE TRIIODOTHYRONINE,301,4204558,,,,,84481,,,,,,,,,,facility,both,cash,,,147.55,,Capitation,,
3044,Legacy Good Samaritan Medical Center,3045,CDM,"HC BK VIRUS, QUANTITATIVE",306,4204566,,,,,87799,,,,,,,,,,facility,both,gross,,,274,,Capitation,,
3045,Legacy Good Samaritan Medical Center,3046,CDM,"HC BK VIRUS, QUANTITATIVE",306,4204566,,,,,87799,,,,,,,,,,facility,both,cash,,,178.1,,Capitation,,
3046,Legacy Good Samaritan Medical Center,3047,CDM,HC BETA 2 GLYCOPROTEIN 1 AB IGG,302,4204574,,,,,86146,,,,,,,,,,facility,both,gross,,,297,,Capitation,,
3047,Legacy Good Samaritan Medical Center,3048,CDM,HC BETA 2 GLYCOPROTEIN 1 AB IGG,302,4204574,,,,,86146,,,,,,,,,,facility,both,cash,,,193.05,,Capitation,,
3048,Legacy Good Samaritan Medical Center,3049,CDM,HC BETA 2 GLYCOPROTEIN 1 AB IGM,302,4204582,,,,,86146,,,,,,,,,,facility,both,gross,,,297,,Capitation,,
3049,Legacy Good Samaritan Medical Center,3050,CDM,HC BETA 2 GLYCOPROTEIN 1 AB IGM,302,4204582,,,,,86146,,,,,,,,,,facility,both,cash,,,193.05,,Capitation,,
3050,Legacy Good Samaritan Medical Center,3051,CDM,HC BETA 2 GLYCOPROTEIN 1 AB IGA,302,4204590,,,,,86146,,,,,,,,,,facility,both,gross,,,297,,Capitation,,
3051,Legacy Good Samaritan Medical Center,3052,CDM,HC BETA 2 GLYCOPROTEIN 1 AB IGA,302,4204590,,,,,86146,,,,,,,,,,facility,both,cash,,,193.05,,Capitation,,
3052,Legacy Good Samaritan Medical Center,3053,CDM,HC NOROVIRUS 1 DETECTION BY RT-PCR,306,4204608,,,,,87798,,,,,,,,,,facility,both,gross,,,520,,Capitation,,
3053,Legacy Good Samaritan Medical Center,3054,CDM,HC NOROVIRUS 1 DETECTION BY RT-PCR,306,4204608,,,,,87798,,,,,,,,,,facility,both,cash,,,338,,Capitation,,
3054,Legacy Good Samaritan Medical Center,3055,CDM,HC NOROVIRUS 2 DETECTION BY RT-PCR,306,4204616,,,,,87798,,,,,,,,,,facility,both,gross,,,520,,Capitation,,
3055,Legacy Good Samaritan Medical Center,3056,CDM,HC NOROVIRUS 2 DETECTION BY RT-PCR,306,4204616,,,,,87798,,,,,,,,,,facility,both,cash,,,338,,Capitation,,
3056,Legacy Good Samaritan Medical Center,3057,CDM,HC SULFATE URINE,301,4204624,,,,,84392,,,,,,,,,,facility,both,gross,,,179,,Capitation,,
3057,Legacy Good Samaritan Medical Center,3058,CDM,HC SULFATE URINE,301,4204624,,,,,84392,,,,,,,,,,facility,both,cash,,,116.35,,Capitation,,
3058,Legacy Good Samaritan Medical Center,3059,CDM,HC NATIONAL MARROW DONOR ABO,300,4204707,,,,,86900,,,,,,,,,,facility,both,gross,,,63,,Capitation,,
3059,Legacy Good Samaritan Medical Center,3060,CDM,HC NATIONAL MARROW DONOR ABO,300,4204707,,,,,86900,,,,,,,,,,facility,both,cash,,,40.95,,Capitation,,
3060,Legacy Good Samaritan Medical Center,3061,CDM,HC NATIONAL MARROW DONOR RH,300,4204715,,,,,86901,,,,,,,,,,facility,both,gross,,,35,,Capitation,,
3061,Legacy Good Samaritan Medical Center,3062,CDM,HC NATIONAL MARROW DONOR RH,300,4204715,,,,,86901,,,,,,,,,,facility,both,cash,,,22.75,,Capitation,,
3062,Legacy Good Samaritan Medical Center,3063,CDM,HC NATIONAL MARROW DONOR CMV AB,302,4204723,,,,,86644,,,,,,,,,,facility,both,gross,,,22,,Capitation,,
3063,Legacy Good Samaritan Medical Center,3064,CDM,HC NATIONAL MARROW DONOR CMV AB,302,4204723,,,,,86644,,,,,,,,,,facility,both,cash,,,14.3,,Capitation,,
3064,Legacy Good Samaritan Medical Center,3065,CDM,HC NATIONAL MARROW DONOR HCV NAT,306,4204731,,,,,87521,,,,,,,,,,facility,both,gross,,,52,,Capitation,,
3065,Legacy Good Samaritan Medical Center,3066,CDM,HC NATIONAL MARROW DONOR HCV NAT,306,4204731,,,,,87521,,,,,,,,,,facility,both,cash,,,33.8,,Capitation,,
3066,Legacy Good Samaritan Medical Center,3067,CDM,HC NATIONAL MARROW DONOR HIV NAT,306,4204749,,,,,87535,,,,,,,,,,facility,both,gross,,,52,,Capitation,,
3067,Legacy Good Samaritan Medical Center,3068,CDM,HC NATIONAL MARROW DONOR HIV NAT,306,4204749,,,,,87535,,,,,,,,,,facility,both,cash,,,33.8,,Capitation,,
3068,Legacy Good Samaritan Medical Center,3069,CDM,HC NATIONAL MARROW DONOR HEP B CORE AN,302,4204756,,,,,86704,,,,,,,,,,facility,both,gross,,,18,,Capitation,,
3069,Legacy Good Samaritan Medical Center,3070,CDM,HC NATIONAL MARROW DONOR HEP B CORE AN,302,4204756,,,,,86704,,,,,,,,,,facility,both,cash,,,11.7,,Capitation,,
3070,Legacy Good Samaritan Medical Center,3071,CDM,HC NATIONAL MARROW DONOR HEP B SURFACE,306,4204764,,,,,87340,,,,,,,,,,facility,both,gross,,,16,,Capitation,,
3071,Legacy Good Samaritan Medical Center,3072,CDM,HC NATIONAL MARROW DONOR HEP B SURFACE,306,4204764,,,,,87340,,,,,,,,,,facility,both,cash,,,10.4,,Capitation,,
3072,Legacy Good Samaritan Medical Center,3073,CDM,HC NATIONAL MARROW DONOR HEP C ANTIBOD,302,4204772,,,,,86803,,,,,,,,,,facility,both,gross,,,21,,Capitation,,
3073,Legacy Good Samaritan Medical Center,3074,CDM,HC NATIONAL MARROW DONOR HEP C ANTIBOD,302,4204772,,,,,86803,,,,,,,,,,facility,both,cash,,,13.65,,Capitation,,
3074,Legacy Good Samaritan Medical Center,3075,CDM,HC NATIONAL MARROW DONOR HIV 1-2,302,4204780,,,,,86703,,,,,,,,,,facility,both,gross,,,21,,Capitation,,
3075,Legacy Good Samaritan Medical Center,3076,CDM,HC NATIONAL MARROW DONOR HIV 1-2,302,4204780,,,,,86703,,,,,,,,,,facility,both,cash,,,13.65,,Capitation,,
3076,Legacy Good Samaritan Medical Center,3077,CDM,HC NATIONAL MARROW DONOR HTLV 1-2,302,4204798,,,,,86790,,,,,,,,,,facility,both,gross,,,19,,Capitation,,
3077,Legacy Good Samaritan Medical Center,3078,CDM,HC NATIONAL MARROW DONOR HTLV 1-2,302,4204798,,,,,86790,,,,,,,,,,facility,both,cash,,,12.35,,Capitation,,
3078,Legacy Good Samaritan Medical Center,3079,CDM,HC NATIONAL MARROW DONOR RPR,302,4204806,,,,,86592,,,,,,,,,,facility,both,gross,,,6,,Capitation,,
3079,Legacy Good Samaritan Medical Center,3080,CDM,HC NATIONAL MARROW DONOR RPR,302,4204806,,,,,86592,,,,,,,,,,facility,both,cash,,,3.9,,Capitation,,
3080,Legacy Good Samaritan Medical Center,3081,CDM,HC APOLIPOPROTEIN A,301,4204814,,,,,82172,,,,,,,,,,facility,both,gross,,,212,,Capitation,,
3081,Legacy Good Samaritan Medical Center,3082,CDM,HC APOLIPOPROTEIN A,301,4204814,,,,,82172,,,,,,,,,,facility,both,cash,,,137.8,,Capitation,,
3082,Legacy Good Samaritan Medical Center,3083,CDM,HC APOLIPOPROTEIN B,301,4204822,,,,,82172,,,,,,,,,,facility,both,gross,,,212,,Capitation,,
3083,Legacy Good Samaritan Medical Center,3084,CDM,HC APOLIPOPROTEIN B,301,4204822,,,,,82172,,,,,,,,,,facility,both,cash,,,137.8,,Capitation,,
3084,Legacy Good Samaritan Medical Center,3085,CDM,"HC ASPERGILLUS GALACTOMANNAN AG, SERUM",302,4204830,,,,,87305,,,,,,,,,,facility,both,gross,,,338,,Capitation,,
3085,Legacy Good Samaritan Medical Center,3086,CDM,"HC ASPERGILLUS GALACTOMANNAN AG, SERUM",302,4204830,,,,,87305,,,,,,,,,,facility,both,cash,,,219.7,,Capitation,,
3086,Legacy Good Samaritan Medical Center,3087,CDM,HC VARICELLA ZOSTER BY PCR,306,4204848,,,,,87798,,,,,,,,,,facility,both,gross,,,410,,Capitation,,
3087,Legacy Good Samaritan Medical Center,3088,CDM,HC VARICELLA ZOSTER BY PCR,306,4204848,,,,,87798,,,,,,,,,,facility,both,cash,,,266.5,,Capitation,,
3088,Legacy Good Samaritan Medical Center,3089,CDM,"HC 1,3 BETA-D-GLUCAN (FUNGITELL)",306,4204855,,,,,87449,,,,,,,,,,facility,both,gross,,,597,,Capitation,,
