,hospital_id,row_id,line_type,description,rev_code,local_code,code,ms_drg,apr_drg,eapg,hcpcs_cpt,modifiers,thru,apc,icd,ndc,drug_hcpcs_multiplier,drug_quantity,drug_unit_of_measurement,drug_type_of_measurement,billing_class,setting,payer_category,payer_name,plan_name,standard_charge,standard_charge_percent,contracting_method,additional_generic_notes,additional_payer_specific_notes
932,38007,933,DRG,Intracranial Hemorrhage Or Cerebral Infarction With Cc Or Tpa In 24 Hours,,,,065,,,,,,,,,,,,,facility,Inpatient,max,,,57554.0,,Capitation,,
933,38007,934,DRG,Intracranial Hemorrhage Or Cerebral Infarction Without Cc/Mcc,,,,066,,,,,,,,,,,,,facility,Inpatient,max,,,12488.0,,Capitation,,
934,38007,935,DRG,Nonspecific Cva And Precerebral Occlusion Without Infarction Without Mcc,,,,068,,,,,,,,,,,,,facility,Inpatient,max,,,14432.0,,Capitation,,
935,38007,936,DRG,Transient Ischemia Without Thrombolytic,,,,069,,,,,,,,,,,,,facility,Inpatient,max,,,25232.0,,Capitation,,
936,38007,937,DRG,Nonspecific Cerebrovascular Disorders With Mcc,,,,070,,,,,,,,,,,,,facility,Inpatient,max,,,65729.0,,Capitation,,
937,38007,938,DRG,Nonspecific Cerebrovascular Disorders With Cc,,,,071,,,,,,,,,,,,,facility,Inpatient,max,,,20431.0,,Capitation,,
938,38007,939,DRG,Nonspecific Cerebrovascular Disorders Without Cc/Mcc,,,,072,,,,,,,,,,,,,facility,Inpatient,max,,,13335.0,,Capitation,,
939,38007,940,DRG,Cranial And Peripheral Nerve Disorders With Mcc,,,,073,,,,,,,,,,,,,facility,Inpatient,max,,,192648.0,,Capitation,,
940,38007,941,DRG,Cranial And Peripheral Nerve Disorders Without Mcc,,,,074,,,,,,,,,,,,,facility,Inpatient,max,,,23621.0,,Capitation,,
941,38007,942,DRG,Viral Meningitis With Cc/Mcc,,,,075,,,,,,,,,,,,,facility,Inpatient,max,,,33165.0,,Capitation,,
942,38007,943,DRG,Viral Meningitis Without Cc/Mcc,,,,076,,,,,,,,,,,,,facility,Inpatient,max,,,22141.0,,Capitation,,
943,38007,944,DRG,Nontraumatic Stupor And Coma With Mcc,,,,080,,,,,,,,,,,,,facility,Inpatient,max,,,27759.0,,Capitation,,
944,38007,945,DRG,Traumatic Stupor And Coma >1 Hour With Mcc,,,,082,,,,,,,,,,,,,facility,Inpatient,max,,,113824.0,,Capitation,,
945,38007,946,DRG,Traumatic Stupor And Coma >1 Hour With Cc,,,,083,,,,,,,,,,,,,facility,Inpatient,max,,,146750.0,,Capitation,,
946,38007,947,DRG,Traumatic Stupor And Coma >1 Hour Without Cc/Mcc,,,,084,,,,,,,,,,,,,facility,Inpatient,max,,,43816.0,,Capitation,,
947,38007,948,DRG,Traumatic Stupor And Coma <1 Hour With Mcc,,,,085,,,,,,,,,,,,,facility,Inpatient,max,,,37533.0,,Capitation,,
948,38007,949,DRG,Traumatic Stupor And Coma <1 Hour With Cc,,,,086,,,,,,,,,,,,,facility,Inpatient,max,,,31616.0,,Capitation,,
949,38007,950,DRG,Traumatic Stupor And Coma <1 Hour Without Cc/Mcc,,,,087,,,,,,,,,,,,,facility,Inpatient,max,,,24516.0,,Capitation,,
950,38007,951,DRG,Concussion With Mcc,,,,088,,,,,,,,,,,,,facility,Inpatient,max,,,135865.0,,Capitation,,
951,38007,952,DRG,Concussion With Cc,,,,089,,,,,,,,,,,,,facility,Inpatient,max,,,20703.0,,Capitation,,
952,38007,953,DRG,Concussion Without Cc/Mcc,,,,090,,,,,,,,,,,,,facility,Inpatient,max,,,19594.0,,Capitation,,
953,38007,954,DRG,Other Disorders Of Nervous System With Mcc,,,,091,,,,,,,,,,,,,facility,Inpatient,max,,,170291.0,,Capitation,,
954,38007,955,DRG,Other Disorders Of Nervous System With Cc,,,,092,,,,,,,,,,,,,facility,Inpatient,max,,,18702.0,,Capitation,,
955,38007,956,DRG,Other Disorders Of Nervous System Without Cc/Mcc,,,,093,,,,,,,,,,,,,facility,Inpatient,max,,,34183.0,,Capitation,,
956,38007,957,DRG,Bacterial And Tuberculous Infections Of Nervous System With Mcc,,,,094,,,,,,,,,,,,,facility,Inpatient,max,,,61631.0,,Capitation,,
957,38007,958,DRG,Bacterial And Tuberculous Infections Of Nervous System With Cc,,,,095,,,,,,,,,,,,,facility,Inpatient,max,,,85217.0,,Capitation,,
958,38007,959,DRG,Bacterial And Tuberculous Infections Of Nervous System Without Cc/Mcc,,,,096,,,,,,,,,,,,,facility,Inpatient,max,,,32625.0,,Capitation,,
959,38007,960,DRG,Non-Bacterial Infection Of Nervous System Except Viral Meningitis With Mcc,,,,097,,,,,,,,,,,,,facility,Inpatient,max,,,129610.0,,Capitation,,
960,38007,961,DRG,Non-Bacterial Infection Of Nervous System Except Viral Meningitis With Cc,,,,098,,,,,,,,,,,,,facility,Inpatient,max,,,84738.0,,Capitation,,
961,38007,962,DRG,Non-Bacterial Infection Of Nervous System Except Viral Meningitis Without Cc/Mcc,,,,099,,,,,,,,,,,,,facility,Inpatient,max,,,27335.0,,Capitation,,
962,38007,963,DRG,Seizures With Mcc,,,,100,,,,,,,,,,,,,facility,Inpatient,max,,,68775.0,,Capitation,,
963,38007,964,DRG,Seizures Without Mcc,,,,101,,,,,,,,,,,,,facility,Inpatient,max,,,15605.0,,Capitation,,
964,38007,965,DRG,Headaches Without Mcc,,,,103,,,,,,,,,,,,,facility,Inpatient,max,,,18976.0,,Capitation,,
965,38007,966,DRG,Orbital Procedures With Cc/Mcc,,,,113,,,,,,,,,,,,,facility,Inpatient,max,,,35628.0,,Capitation,,
966,38007,967,DRG,Acute Major Eye Infections With Cc/Mcc,,,,121,,,,,,,,,,,,,facility,Inpatient,max,,,26834.0,,Capitation,,
967,38007,968,DRG,Acute Major Eye Infections Without Cc/Mcc,,,,122,,,,,,,,,,,,,facility,Inpatient,max,,,2404.0,,Capitation,,
968,38007,969,DRG,Neurological Eye Disorders,,,,123,,,,,,,,,,,,,facility,Inpatient,max,,,22806.0,,Capitation,,
969,38007,970,DRG,Other Disorders Of The Eye Without Mcc,,,,125,,,,,,,,,,,,,facility,Inpatient,max,,,16847.0,,Capitation,,
970,38007,971,DRG,Sinus And Mastoid Procedures With Cc/Mcc,,,,135,,,,,,,,,,,,,facility,Inpatient,max,,,45303.0,,Capitation,,
971,38007,972,DRG,Mouth Procedures With Cc/Mcc,,,,137,,,,,,,,,,,,,facility,Inpatient,max,,,24511.0,,Capitation,,
972,38007,973,DRG,Mouth Procedures Without Cc/Mcc,,,,138,,,,,,,,,,,,,facility,Inpatient,max,,,18866.0,,Capitation,,
973,38007,974,DRG,Major Head And Neck Procedures With Mcc,,,,140,,,,,,,,,,,,,facility,Inpatient,max,,,64585.0,,Capitation,,
974,38007,975,DRG,Major Head And Neck Procedures With Cc,,,,141,,,,,,,,,,,,,facility,Inpatient,max,,,35818.0,,Capitation,,
975,38007,976,DRG,Major Head And Neck Procedures Without Cc/Mcc,,,,142,,,,,,,,,,,,,facility,Inpatient,max,,,51818.0,,Capitation,,
976,38007,977,DRG,"Other Ear, Nose, Mouth And Throat O.R. Procedures With Mcc",,,,143,,,,,,,,,,,,,facility,Inpatient,max,,,62181.0,,Capitation,,
977,38007,978,DRG,"Other Ear, Nose, Mouth And Throat O.R. Procedures With Cc",,,,144,,,,,,,,,,,,,facility,Inpatient,max,,,32304.0,,Capitation,,
978,38007,979,DRG,"Other Ear, Nose, Mouth And Throat O.R. Procedures Without Cc/Mcc",,,,145,,,,,,,,,,,,,facility,Inpatient,max,,,31675.0,,Capitation,,
979,38007,980,DRG,"Ear, Nose, Mouth And Throat Malignancy With Cc",,,,147,,,,,,,,,,,,,facility,Inpatient,max,,,21125.0,,Capitation,,
980,38007,981,DRG,Epistaxis With Mcc,,,,150,,,,,,,,,,,,,facility,Inpatient,max,,,13039.0,,Capitation,,
981,38007,982,DRG,Otitis Media And Uri With Mcc,,,,152,,,,,,,,,,,,,facility,Inpatient,max,,,20610.0,,Capitation,,
982,38007,983,DRG,Otitis Media And Uri Without Mcc,,,,153,,,,,,,,,,,,,facility,Inpatient,max,,,16435.0,,Capitation,,
983,38007,984,DRG,"Other Ear, Nose, Mouth And Throat Diagnoses With Mcc",,,,154,,,,,,,,,,,,,facility,Inpatient,max,,,88698.0,,Capitation,,
984,38007,985,DRG,"Other Ear, Nose, Mouth And Throat Diagnoses With Cc",,,,155,,,,,,,,,,,,,facility,Inpatient,max,,,7633.0,,Capitation,,
985,38007,986,DRG,"Other Ear, Nose, Mouth And Throat Diagnoses Without Cc/Mcc",,,,156,,,,,,,,,,,,,facility,Inpatient,max,,,16177.0,,Capitation,,
986,38007,987,DRG,Dental And Oral Diseases With Mcc,,,,157,,,,,,,,,,,,,facility,Inpatient,max,,,135988.0,,Capitation,,
987,38007,988,DRG,Dental And Oral Diseases With Cc,,,,158,,,,,,,,,,,,,facility,Inpatient,max,,,14616.0,,Capitation,,
988,38007,989,DRG,Dental And Oral Diseases Without Cc/Mcc,,,,159,,,,,,,,,,,,,facility,Inpatient,max,,,18793.0,,Capitation,,
989,38007,990,DRG,Major Chest Procedures With Mcc,,,,163,,,,,,,,,,,,,facility,Inpatient,max,,,93745.0,,Capitation,,
990,38007,991,DRG,Major Chest Procedures With Cc,,,,164,,,,,,,,,,,,,facility,Inpatient,max,,,52902.0,,Capitation,,
991,38007,992,DRG,Major Chest Procedures Without Cc/Mcc,,,,165,,,,,,,,,,,,,facility,Inpatient,max,,,42199.0,,Capitation,,
992,38007,993,DRG,Other Respiratory System O.R. Procedures With Mcc,,,,166,,,,,,,,,,,,,facility,Inpatient,max,,,177118.0,,Capitation,,
993,38007,994,DRG,Other Respiratory System O.R. Procedures With Cc,,,,167,,,,,,,,,,,,,facility,Inpatient,max,,,52987.0,,Capitation,,
994,38007,995,DRG,Other Respiratory System O.R. Procedures Without Cc/Mcc,,,,168,,,,,,,,,,,,,facility,Inpatient,max,,,21990.0,,Capitation,,
995,38007,996,DRG,Pulmonary Embolism With Mcc Or Acute Cor Pulmonale,,,,175,,,,,,,,,,,,,facility,Inpatient,max,,,46426.0,,Capitation,,
996,38007,997,DRG,Pulmonary Embolism Without Mcc,,,,176,,,,,,,,,,,,,facility,Inpatient,max,,,11032.0,,Capitation,,
997,38007,998,DRG,Respiratory Infections And Inflammations With Mcc,,,,177,,,,,,,,,,,,,facility,Inpatient,max,,,49293.0,,Capitation,,
998,38007,999,DRG,Respiratory Infections And Inflammations With Cc,,,,178,,,,,,,,,,,,,facility,Inpatient,max,,,22893.0,,Capitation,,
999,38007,1000,DRG,Respiratory Infections And Inflammations Without Cc/Mcc,,,,179,,,,,,,,,,,,,facility,Inpatient,max,,,17732.0,,Capitation,,
1000,38007,1001,DRG,Respiratory Neoplasms With Mcc,,,,180,,,,,,,,,,,,,facility,Inpatient,max,,,32911.0,,Capitation,,
1001,38007,1002,DRG,Respiratory Neoplasms With Cc,,,,181,,,,,,,,,,,,,facility,Inpatient,max,,,20987.0,,Capitation,,
1002,38007,1003,DRG,Major Chest Trauma With Mcc,,,,183,,,,,,,,,,,,,facility,Inpatient,max,,,32489.0,,Capitation,,
1003,38007,1004,DRG,Major Chest Trauma With Cc,,,,184,,,,,,,,,,,,,facility,Inpatient,max,,,12733.0,,Capitation,,
1004,38007,1005,DRG,Major Chest Trauma Without Cc/Mcc,,,,185,,,,,,,,,,,,,facility,Inpatient,max,,,10128.0,,Capitation,,
1005,38007,1006,DRG,Pleural Effusion With Mcc,,,,186,,,,,,,,,,,,,facility,Inpatient,max,,,25187.0,,Capitation,,
1006,38007,1007,DRG,Pleural Effusion With Cc,,,,187,,,,,,,,,,,,,facility,Inpatient,max,,,12253.0,,Capitation,,
1007,38007,1008,DRG,Pleural Effusion Without Cc/Mcc,,,,188,,,,,,,,,,,,,facility,Inpatient,max,,,9099.0,,Capitation,,
1008,38007,1009,DRG,Pulmonary Edema And Respiratory Failure,,,,189,,,,,,,,,,,,,facility,Inpatient,max,,,27185.0,,Capitation,,
1009,38007,1010,DRG,Chronic Obstructive Pulmonary Disease With Mcc,,,,190,,,,,,,,,,,,,facility,Inpatient,max,,,13560.0,,Capitation,,
1010,38007,1011,DRG,Chronic Obstructive Pulmonary Disease With Cc,,,,191,,,,,,,,,,,,,facility,Inpatient,max,,,21281.0,,Capitation,,
1011,38007,1012,DRG,Chronic Obstructive Pulmonary Disease Without Cc/Mcc,,,,192,,,,,,,,,,,,,facility,Inpatient,max,,,2888.0,,Capitation,,
1012,38007,1013,DRG,Simple Pneumonia And Pleurisy With Mcc,,,,193,,,,,,,,,,,,,facility,Inpatient,max,,,57155.0,,Capitation,,
1013,38007,1014,DRG,Simple Pneumonia And Pleurisy With Cc,,,,194,,,,,,,,,,,,,facility,Inpatient,max,,,43816.0,,Capitation,,
1014,38007,1015,DRG,Simple Pneumonia And Pleurisy Without Cc/Mcc,,,,195,,,,,,,,,,,,,facility,Inpatient,max,,,10954.0,,Capitation,,
1015,38007,1016,DRG,Interstitial Lung Disease With Mcc,,,,196,,,,,,,,,,,,,facility,Inpatient,max,,,18920.0,,Capitation,,
1016,38007,1017,DRG,Interstitial Lung Disease With Cc,,,,197,,,,,,,,,,,,,facility,Inpatient,max,,,12108.0,,Capitation,,
1017,38007,1018,DRG,Pneumothorax With Mcc,,,,199,,,,,,,,,,,,,facility,Inpatient,max,,,29062.0,,Capitation,,
1018,38007,1019,DRG,Pneumothorax With Cc,,,,200,,,,,,,,,,,,,facility,Inpatient,max,,,46346.0,,Capitation,,
1019,38007,1020,DRG,Pneumothorax Without Cc/Mcc,,,,201,,,,,,,,,,,,,facility,Inpatient,max,,,15941.0,,Capitation,,
1020,38007,1021,DRG,Bronchitis And Asthma With Cc/Mcc,,,,202,,,,,,,,,,,,,facility,Inpatient,max,,,28292.0,,Capitation,,
1021,38007,1022,DRG,Bronchitis And Asthma Without Cc/Mcc,,,,203,,,,,,,,,,,,,facility,Inpatient,max,,,19193.0,,Capitation,,
1022,38007,1023,DRG,Respiratory Signs And Symptoms,,,,204,,,,,,,,,,,,,facility,Inpatient,max,,,18357.0,,Capitation,,
1023,38007,1024,DRG,Other Respiratory System Diagnoses With Mcc,,,,205,,,,,,,,,,,,,facility,Inpatient,max,,,19552.0,,Capitation,,
1024,38007,1025,DRG,Other Respiratory System Diagnoses Without Mcc,,,,206,,,,,,,,,,,,,facility,Inpatient,max,,,18623.0,,Capitation,,
1025,38007,1026,DRG,Respiratory System Diagnosis With Ventilator Support >96 Hours,,,,207,,,,,,,,,,,,,facility,Inpatient,max,,,143793.0,,Capitation,,
1026,38007,1027,DRG,Respiratory System Diagnosis With Ventilator Support <=96 Hours,,,,208,,,,,,,,,,,,,facility,Inpatient,max,,,72288.0,,Capitation,,
1027,38007,1028,DRG,Other Heart Assist System Implant,,,,215,,,,,,,,,,,,,facility,Inpatient,max,,,192196.0,,Capitation,,
1028,38007,1029,DRG,Cardiac Valve And Other Major Cardiothoracic Procedures With Cardiac Catheterization With Mcc,,,,216,,,,,,,,,,,,,facility,Inpatient,max,,,213348.0,,Capitation,,
1029,38007,1030,DRG,Cardiac Valve And Other Major Cardiothoracic Procedures Without Cardiac Catheterization With Mcc,,,,219,,,,,,,,,,,,,facility,Inpatient,max,,,367812.0,,Capitation,,
1030,38007,1031,DRG,Cardiac Valve And Other Major Cardiothoracic Procedures Without Cardiac Catheterization With Cc,,,,220,,,,,,,,,,,,,facility,Inpatient,max,,,136383.0,,Capitation,,
1031,38007,1032,DRG,Cardiac Valve And Other Major Cardiothoracic Procedures Without Cardiac Catheterization Without Cc/M,,,,221,,,,,,,,,,,,,facility,Inpatient,max,,,74871.0,,Capitation,,
1032,38007,1033,DRG,"Cardiac Defibrillator Implant With Cardiac Catheterization With Ami, Hf Or Shock With Mcc",,,,222,,,,,,,,,,,,,facility,Inpatient,max,,,75513.0,,Capitation,,
1033,38007,1034,DRG,"Cardiac Defibrillator Implant With Cardiac Catheterization With Ami, Hf Or Shock Without Mcc",,,,223,,,,,,,,,,,,,facility,Inpatient,max,,,94146.0,,Capitation,,
1034,38007,1035,DRG,"Cardiac Defibrillator Implant With Cardiac Catheterization Without Ami, Hf Or Shock With Mcc",,,,224,,,,,,,,,,,,,facility,Inpatient,max,,,122080.0,,Capitation,,
1035,38007,1036,DRG,"Cardiac Defibrillator Implant With Cardiac Catheterization Without Ami, Hf Or Shock Without Mcc",,,,225,,,,,,,,,,,,,facility,Inpatient,max,,,73539.0,,Capitation,,
1036,38007,1037,DRG,Cardiac Defibrillator Implant Without Cardiac Catheterization With Mcc,,,,226,,,,,,,,,,,,,facility,Inpatient,max,,,110547.0,,Capitation,,
1037,38007,1038,DRG,Cardiac Defibrillator Implant Without Cardiac Catheterization Without Mcc,,,,227,,,,,,,,,,,,,facility,Inpatient,max,,,155234.0,,Capitation,,
1038,38007,1039,DRG,Other Cardiothoracic Procedures With Mcc,,,,228,,,,,,,,,,,,,facility,Inpatient,max,,,138239.0,,Capitation,,
1039,38007,1040,DRG,Other Cardiothoracic Procedures Without Mcc,,,,229,,,,,,,,,,,,,facility,Inpatient,max,,,114268.0,,Capitation,,
1040,38007,1041,DRG,Coronary Bypass With Ptca With Mcc,,,,231,,,,,,,,,,,,,facility,Inpatient,max,,,162519.0,,Capitation,,
1041,38007,1042,DRG,Coronary Bypass With Ptca Without Mcc,,,,232,,,,,,,,,,,,,facility,Inpatient,max,,,52901.0,,Capitation,,
1042,38007,1043,DRG,Coronary Bypass With Cardiac Catheterization Or Open Ablation With Mcc,,,,233,,,,,,,,,,,,,facility,Inpatient,max,,,129757.0,,Capitation,,
1043,38007,1044,DRG,Coronary Bypass With Cardiac Catheterization Or Open Ablation Without Mcc,,,,234,,,,,,,,,,,,,facility,Inpatient,max,,,113580.0,,Capitation,,
1044,38007,1045,DRG,Coronary Bypass Without Cardiac Catheterization With Mcc,,,,235,,,,,,,,,,,,,facility,Inpatient,max,,,126905.0,,Capitation,,
1045,38007,1046,DRG,Coronary Bypass Without Cardiac Catheterization Without Mcc,,,,236,,,,,,,,,,,,,facility,Inpatient,max,,,103493.0,,Capitation,,
1046,38007,1047,DRG,Amputation For Circulatory System Disorders Except Upper Limb And Toe With Mcc,,,,239,,,,,,,,,,,,,facility,Inpatient,max,,,104954.0,,Capitation,,
1047,38007,1048,DRG,Amputation For Circulatory System Disorders Except Upper Limb And Toe With Cc,,,,240,,,,,,,,,,,,,facility,Inpatient,max,,,45279.0,,Capitation,,
1048,38007,1049,DRG,Amputation For Circulatory System Disorders Except Upper Limb And Toe Without Cc/Mcc,,,,241,,,,,,,,,,,,,facility,Inpatient,max,,,9187.0,,Capitation,,
1049,38007,1050,DRG,Permanent Cardiac Pacemaker Implant With Mcc,,,,242,,,,,,,,,,,,,facility,Inpatient,max,,,37868.0,,Capitation,,
1050,38007,1051,DRG,Permanent Cardiac Pacemaker Implant With Cc,,,,243,,,,,,,,,,,,,facility,Inpatient,max,,,45627.0,,Capitation,,
1051,38007,1052,DRG,Permanent Cardiac Pacemaker Implant Without Cc/Mcc,,,,244,,,,,,,,,,,,,facility,Inpatient,max,,,21413.0,,Capitation,,
1052,38007,1053,DRG,Percutaneous Cardiovascular Procedures With Drug-Eluting Stent With Mcc Or 4+ Arteries Or Stents,,,,246,,,,,,,,,,,,,facility,Inpatient,max,,,89926.0,,Capitation,,
1053,38007,1054,DRG,Percutaneous Cardiovascular Procedures With Drug-Eluting Stent Without Mcc,,,,247,,,,,,,,,,,,,facility,Inpatient,max,,,41818.0,,Capitation,,
1054,38007,1055,DRG,Percutaneous Cardiovascular Procedures Without Coronary Artery Stent With Mcc,,,,250,,,,,,,,,,,,,facility,Inpatient,max,,,26300.0,,Capitation,,
1055,38007,1056,DRG,Percutaneous Cardiovascular Procedures Without Coronary Artery Stent Without Mcc,,,,251,,,,,,,,,,,,,facility,Inpatient,max,,,36194.0,,Capitation,,
1056,38007,1057,DRG,Other Vascular Procedures With Mcc,,,,252,,,,,,,,,,,,,facility,Inpatient,max,,,193107.0,,Capitation,,
1057,38007,1058,DRG,Other Vascular Procedures With Cc,,,,253,,,,,,,,,,,,,facility,Inpatient,max,,,58561.0,,Capitation,,
1058,38007,1059,DRG,Other Vascular Procedures Without Cc/Mcc,,,,254,,,,,,,,,,,,,facility,Inpatient,max,,,29483.0,,Capitation,,
1059,38007,1060,DRG,Upper Limb And Toe Amputation For Circulatory System Disorders With Cc,,,,256,,,,,,,,,,,,,facility,Inpatient,max,,,30672.0,,Capitation,,
1060,38007,1061,DRG,Cardiac Pacemaker Device Replacement With Mcc,,,,258,,,,,,,,,,,,,facility,Inpatient,max,,,101295.0,,Capitation,,
1061,38007,1062,DRG,Cardiac Pacemaker Revision Except Device Replacement With Mcc,,,,260,,,,,,,,,,,,,facility,Inpatient,max,,,36217.0,,Capitation,,
1062,38007,1063,DRG,Other Circulatory System O.R. Procedures,,,,264,,,,,,,,,,,,,facility,Inpatient,max,,,42592.0,,Capitation,,
1063,38007,1064,DRG,Aicd Lead Procedures,,,,265,,,,,,,,,,,,,facility,Inpatient,max,,,10256.0,,Capitation,,
1064,38007,1065,DRG,Endovascular Cardiac Valve Replacement And Supplement Procedures With Mcc,,,,266,,,,,,,,,,,,,facility,Inpatient,max,,,120178.0,,Capitation,,
1065,38007,1066,DRG,Endovascular Cardiac Valve Replacement And Supplement Procedures Without Mcc,,,,267,,,,,,,,,,,,,facility,Inpatient,max,,,122760.0,,Capitation,,
1066,38007,1067,DRG,Aortic And Heart Assist Procedures Except Pulsation Balloon With Mcc,,,,268,,,,,,,,,,,,,facility,Inpatient,max,,,113056.0,,Capitation,,
1067,38007,1068,DRG,Aortic And Heart Assist Procedures Except Pulsation Balloon Without Mcc,,,,269,,,,,,,,,,,,,facility,Inpatient,max,,,70060.0,,Capitation,,
1068,38007,1069,DRG,Other Major Cardiovascular Procedures With Mcc,,,,270,,,,,,,,,,,,,facility,Inpatient,max,,,117047.0,,Capitation,,
1069,38007,1070,DRG,Other Major Cardiovascular Procedures With Cc,,,,271,,,,,,,,,,,,,facility,Inpatient,max,,,80990.0,,Capitation,,
1070,38007,1071,DRG,Other Major Cardiovascular Procedures Without Cc/Mcc,,,,272,,,,,,,,,,,,,facility,Inpatient,max,,,56861.0,,Capitation,,
1071,38007,1072,DRG,Percutaneous And Other Intracardiac Procedures With Mcc,,,,273,,,,,,,,,,,,,facility,Inpatient,max,,,38600.0,,Capitation,,
1072,38007,1073,DRG,Percutaneous And Other Intracardiac Procedures Without Mcc,,,,274,,,,,,,,,,,,,facility,Inpatient,max,,,80888.0,,Capitation,,
1073,38007,1074,DRG,"Acute Myocardial Infarction, Discharged Alive With Mcc",,,,280,,,,,,,,,,,,,facility,Inpatient,max,,,34435.0,,Capitation,,
1074,38007,1075,DRG,"Acute Myocardial Infarction, Discharged Alive With Cc",,,,281,,,,,,,,,,,,,facility,Inpatient,max,,,15766.0,,Capitation,,
1075,38007,1076,DRG,"Acute Myocardial Infarction, Discharged Alive Without Cc/Mcc",,,,282,,,,,,,,,,,,,facility,Inpatient,max,,,11789.0,,Capitation,,
1076,38007,1077,DRG,"Acute Myocardial Infarction, Expired With Mcc",,,,283,,,,,,,,,,,,,facility,Inpatient,max,,,31205.0,,Capitation,,
1077,38007,1078,DRG,"Acute Myocardial Infarction, Expired With Cc",,,,284,,,,,,,,,,,,,facility,Inpatient,max,,,9845.0,,Capitation,,
1078,38007,1079,DRG,"Circulatory Disorders Except Ami, With Cardiac Catheterization With Mcc",,,,286,,,,,,,,,,,,,facility,Inpatient,max,,,46450.0,,Capitation,,
1079,38007,1080,DRG,"Circulatory Disorders Except Ami, With Cardiac Catheterization Without Mcc",,,,287,,,,,,,,,,,,,facility,Inpatient,max,,,45474.0,,Capitation,,
1080,38007,1081,DRG,Acute And Subacute Endocarditis With Mcc,,,,288,,,,,,,,,,,,,facility,Inpatient,max,,,30155.0,,Capitation,,
1081,38007,1082,DRG,Heart Failure And Shock With Mcc,,,,291,,,,,,,,,,,,,facility,Inpatient,max,,,23621.0,,Capitation,,
1082,38007,1083,DRG,Heart Failure And Shock With Cc,,,,292,,,,,,,,,,,,,facility,Inpatient,max,,,10264.0,,Capitation,,
1083,38007,1084,DRG,Heart Failure And Shock Without Cc/Mcc,,,,293,,,,,,,,,,,,,facility,Inpatient,max,,,8185.0,,Capitation,,
1084,38007,1085,DRG,"Cardiac Arrest, Unexplained With Mcc",,,,296,,,,,,,,,,,,,facility,Inpatient,max,,,24833.0,,Capitation,,
1085,38007,1086,DRG,"Cardiac Arrest, Unexplained With Cc",,,,297,,,,,,,,,,,,,facility,Inpatient,max,,,9225.0,,Capitation,,
1086,38007,1087,DRG,Peripheral Vascular Disorders With Mcc,,,,299,,,,,,,,,,,,,facility,Inpatient,max,,,48223.0,,Capitation,,
1087,38007,1088,DRG,Peripheral Vascular Disorders With Cc,,,,300,,,,,,,,,,,,,facility,Inpatient,max,,,65660.0,,Capitation,,
1088,38007,1089,DRG,Atherosclerosis Without Mcc,,,,303,,,,,,,,,,,,,facility,Inpatient,max,,,24052.0,,Capitation,,
1089,38007,1090,DRG,Hypertension With Mcc,,,,304,,,,,,,,,,,,,facility,Inpatient,max,,,23787.0,,Capitation,,
