Code,Description,Type,Package/Line_Level,Gross charge,Discounted cash price,De-identified min contracted rate,De-identified max contracted rate,Derived contracted rate,Commercial-Commercial other,Absolute Total Care-Medicaid HMO,Advanced Health-Commercial other,Aetna-Commercial HMO/POS,Aetna-Commercial other,Aetna-Commercial PPO/Open Access,Aetna Better Health-Medicaid HMO,Aetna-Medicare Advantage HMO,Aither Health-Commercial other,Alliant-Commercial other,Allied-Commercial other,Allied Benefit Systm-Commercial other,Allied National-Commercial other,Allways Health-Medicaid HMO,Alohacare-Medicaid HMO,Ambetter-Commercial other,Amerigroup-Medicaid HMO,Amerihealth-Medicaid HMO,Anthem-Commercial other,Asuris NW Health-Commercial other,Group Admin-Commercial other,BCBS of MA-Commercial other,BCBS of TX-Medicaid HMO,Benefit Admin System-Commercial other,BCBS-Commercial other,BCBS of IL-Commercial other,BCBS of NC-Commercial other,Blue Cross of CA-Commercial other,BCBS of MN-Commercial other,Blue Shield of CA-Commercial other,BCBS of SC-Commercial other,BCBS of TX-Commercial other,Boon Admin System-Commercial other,BMC HealthNet-Medicaid HMO,Bright Health-Commercial other,Buckeye-Medicaid HMO,CA Hlth and Wellness-Medicaid HMO,Capital District-Medicaid HMO,CareOregon-Medicaid HMO,Caresource-Medicaid HMO,Centivo-Commercial other,Cigna-Commercial other,Cigna-Commercial HMO/POS,Cigna-Commercial PPO/Open Access,Commonwealth of MA-Medicaid HMO,Community Health-Medicaid HMO,Coordinated Care-Medicaid HMO,Countycare-Medicaid HMO,Driscoll-Medicaid HMO,Fidelis Care NY-Medicaid HMO,First Choice-Medicaid HMO,Gateway Health-Medicaid HMO,Geisinger-Commercial other,United Healthcare-Commercial other,Harvard Pilgrim-Medicaid HMO,HMSA-Commercial other,Health Alliance-Medicaid HMO,HealthNet-Commercial other,Health New England-Medicaid HMO,HP of Nevada-Medicaid HMO,HP of San Joaquin-Medicaid HMO,HealthChoice-Medicaid HMO,HealthPartners-Medicaid HMO,Healthy Blue-Medicaid HMO,Highmark-Commercial other,Hills Physicians-Medicaid HMO,Home State Health-Medicaid HMO,Horizon BCBS-Commercial other,Humana-Medicaid HMO,Humana-Medicare Advantage HMO,IBEW Local-Commercial other,Independence-Commercial other,Intercommunity-Medicaid HMO,Kaiser Foundation-Commercial other,Keystone First-Medicaid HMO,Premera-Commercial other,LA Hlthcre Connect-Medicaid HMO,Managed Health-Medicaid HMO,Medica-Commercial other,Medical Mutual Ohio-Commercial other,Meridian-Medicaid HMO,MODA-Medicaid HMO,Molina Healthcare-Medicaid HMO,ODS-Medicaid HMO,Ohana Health Plan-Medicaid HMO,Oxford-Commercial HMO/POS,Pacific Source-Medicaid HMO,Partnership HP of CA-Medicaid HMO,Providence-Commercial other,Regence BCBS-Commercial other,Samaritan-Commercial other,Select Health of SC-Medicaid HMO,Sunflower State-Medicaid HMO,Superior Health-Medicaid HMO,Sutter-Commercial other,Texas Childrens-Medicaid HMO,Bluegrass Family-Commercial other,Tufts-Medicaid HMO,United Healthcare-Commercial HMO/POS,United Healthcare-Commercial PPO/Open Access,United Healthcare-Medicaid HMO,Univ Health Alliance-Commercial other,UPMC-Commercial other,Wellcare-Medicaid HMO,
25515,TREATMENT OF BROKEN MIDPART OF FOREARM BONE ON THUMB SIDE,Outpatient,Package,13875.41,13875.41,636.54,25118.07,9038.86,N/A,N/A,N/A,N/A,N/A,1361.98,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,636.54,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,25118.07,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,
25545,TREATMENT OF BROKEN MIDPART OF FOREARM BONE ON SMALL FINGER SIDE,Outpatient,Line,6534.1,6534.1,297.06,297.06,297.06,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,297.06,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,
25545,TREATMENT OF BROKEN MIDPART OF FOREARM BONE ON SMALL FINGER SIDE,Outpatient,Package,7291.67,7291.67,297.06,297.06,297.06,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,297.06,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,
25560,CLOSED TREATMENT OF BROKEN MIDPART OF BOTH FOREARM BONES,Outpatient,Line,700.1,700.1,345.59,826.53,549.11,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,568.31,N/A,N/A,396.02,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,826.53,N/A,N/A,609.09,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,345.59,N/A,N/A,N/A,N/A,N/A,
25560,CLOSED TREATMENT OF BROKEN MIDPART OF BOTH FOREARM BONES,Outpatient,Package,1051.7,1051.7,345.59,826.53,549.11,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,568.31,N/A,N/A,396.02,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,826.53,N/A,N/A,609.09,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,345.59,N/A,N/A,N/A,N/A,N/A,
25565,CLOSED TREATMENT OF BROKEN MIDPART OF BOTH FOREARM BONES WITH MANIPULATION,Outpatient,Line,9768.2,9768.2,1082.09,2535.71,1808.9,N/A,N/A,N/A,1082.09,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2535.71,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,
25565,CLOSED TREATMENT OF BROKEN MIDPART OF BOTH FOREARM BONES WITH MANIPULATION,Outpatient,Package,10655.56,10655.56,1082.09,2535.71,1808.9,N/A,N/A,N/A,1082.09,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2535.71,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,
25575,TREATMENT OF BROKEN MIDPART OF BOTH FOREARM BONES WITH PLACEMENT OF STABILIZING DEVICE ON BOTH BONES,Outpatient,Line,15048.2,15048.2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,
25575,TREATMENT OF BROKEN MIDPART OF BOTH FOREARM BONES WITH PLACEMENT OF STABILIZING DEVICE ON BOTH BONES,Outpatient,Package,18676.71,18676.71,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,
25600,CLOSED TREATMENT OF BROKEN FOREARM (RADIUS) BONE AT THE WRIST AREA ON THE THUMB SIDE OF THE WRIST WITHOUT MANIPULATION,Outpatient,Line,700.1,700.1,233.19,826.53,462.81,N/A,N/A,233.19,503.81,N/A,503.81,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,284.19,N/A,N/A,N/A,370.72,453.58,N/A,N/A,313.15,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,236.54,394.91,826.53,N/A,N/A,793.24,N/A,504.07,633.25,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,428.33,N/A,N/A,N/A,N/A,N/A,
25600,CLOSED TREATMENT OF BROKEN FOREARM (RADIUS) BONE AT THE WRIST AREA ON THE THUMB SIDE OF THE WRIST WITHOUT MANIPULATION,Outpatient,Package,700.1,700.1,233.19,826.53,462.81,N/A,N/A,233.19,503.81,N/A,503.81,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,284.19,N/A,N/A,N/A,370.72,453.58,N/A,N/A,313.15,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,236.54,394.91,826.53,N/A,N/A,793.24,N/A,504.07,633.25,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,428.33,N/A,N/A,N/A,N/A,N/A,
25605,CLOSED TREATMENT OF BROKEN OR GROWTH PLATE SEPARATE OF FOREARM BONE AT WRIST WITH MANIPULATION,Outpatient,Line,2645.8,2645.8,454.53,1839.23,851.91,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,489.45,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,488.33,N/A,454.53,1839.23,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,988,N/A,N/A,N/A,N/A,N/A,
25605,CLOSED TREATMENT OF BROKEN OR GROWTH PLATE SEPARATE OF FOREARM BONE AT WRIST WITH MANIPULATION,Outpatient,Package,2645.8,2645.8,454.53,1839.23,851.91,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,489.45,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,488.33,N/A,454.53,1839.23,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,988,N/A,N/A,N/A,N/A,N/A,
25606,PLACEMENT OF STABILIZING DEVICE FOR BROKEN FOREARM BONE ON THUMB SIDE AT WRIST,Outpatient,Line,7629.74,7629.74,5061.85,5626,5343.93,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,5061.85,N/A,5626,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,
25606,PLACEMENT OF STABILIZING DEVICE FOR BROKEN FOREARM BONE ON THUMB SIDE AT WRIST,Outpatient,Package,8151.88,8151.88,5061.85,5626,5343.93,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,5061.85,N/A,5626,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,
25607,"TREATMENT OF BROKEN FOREARM BONE ON THUMB SIDE OF WRIST, ABOVE WRIST, WITH PLACEMENT OF STABILIZING DEVICE",Outpatient,Line,11088.2,11088.2,701.31,17435.97,9068.64,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,701.31,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,17435.97,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,
25607,"TREATMENT OF BROKEN FOREARM BONE ON THUMB SIDE OF WRIST, ABOVE WRIST, WITH PLACEMENT OF STABILIZING DEVICE",Outpatient,Package,12070.17,12070.17,701.31,17435.97,9068.64,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,701.31,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,17435.97,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,
25609,TREATMENT OF 3 OR MORE BROKEN LOWER FOREARM BONE PIECES ON THUMB SIDE INSIDE WRIST JOINT WITH PLACEMENT OF STABILIZING DEVICE,Outpatient,Line,15048.2,15048.2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,
25609,TREATMENT OF 3 OR MORE BROKEN LOWER FOREARM BONE PIECES ON THUMB SIDE INSIDE WRIST JOINT WITH PLACEMENT OF STABILIZING DEVICE,Outpatient,Package,17200.02,17200.02,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,
25622,CLOSED TREATMENT OF BROKEN WRIST BONE NEAR BASE OF THUMB,Outpatient,Line,644.15,644.15,270.97,668.34,516.13,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,270.97,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,609.09,N/A,N/A,668.34,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,
25622,CLOSED TREATMENT OF BROKEN WRIST BONE NEAR BASE OF THUMB,Outpatient,Package,644.15,644.15,270.97,668.34,516.13,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,270.97,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,609.09,N/A,N/A,668.34,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,
25628,TREATMENT OF BROKEN WRIST BONE LOCATED NEAR BASE OF THUMB,Outpatient,Line,12408.2,12408.2,683.76,3055.96,1869.86,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,683.76,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3055.96,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,
25628,TREATMENT OF BROKEN WRIST BONE LOCATED NEAR BASE OF THUMB,Outpatient,Package,15897.98,15897.98,683.76,3055.96,1869.86,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,683.76,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3055.96,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,
25650,CLOSED TREATMENT OF BROKEN BASE OF FOREARM BONE ON SMALL FINGER SIDE AT WRIST,Outpatient,Line,700.1,700.1,525.08,525.08,525.08,N/A,N/A,N/A,525.08,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,
